metric,approach,instance,value,prompt_ver,sample_feature,stratum,document_id,document_classes
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,234ece1a0169bec40c5f453b294e808b,Book
factual,GPT_3_Turbo_16K,expected,0.7889273356401384,text2kg_prompt3,pset_length,stratum_2,234ece1a0169bec40c5f453b294e808b,Book
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,734cd1d8b608c3f0fc896daf27e0723f,Attorney
semantic,GPT_3_Turbo_16K,expected,0.9545454545454546,text2kg_prompt3,pset_length,stratum_2,734cd1d8b608c3f0fc896daf27e0723f,Attorney
jaccardms,GPT_3_Turbo_16K,pred,0.2678571428571428,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
jaccardms,GPT_3_Turbo_16K,expected,0.9821428571428572,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
jaccardms,GPT_3_Turbo_16K,pred,0.9305555555555556,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
jaccardms,GPT_3_Turbo_16K,expected,0.1527777777777778,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
semantic,GPT_3_Turbo_16K,expected,0.3,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
semantic,GPT_3_Turbo_16K,expected,0.9130434782608696,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
factual,GPT_3_Turbo_16K,pred,0.4444444444444444,text2kg_prompt3,pset_length,stratum_2,5512f553c85fbdcfaead0b62a34a8de6,HealthAndBeautyBusiness
factual,GPT_3_Turbo_16K,expected,0.5333333333333333,text2kg_prompt3,pset_length,stratum_2,5512f553c85fbdcfaead0b62a34a8de6,HealthAndBeautyBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,734cd1d8b608c3f0fc896daf27e0723f,Attorney
shacl,GPT_3_Turbo_16K,expected,0.953488373174689,text2kg_prompt3,pset_length,stratum_2,734cd1d8b608c3f0fc896daf27e0723f,Attorney
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,5512f553c85fbdcfaead0b62a34a8de6,HealthAndBeautyBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,5512f553c85fbdcfaead0b62a34a8de6,HealthAndBeautyBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.5094339622641509,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.7735849056603774,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
shacl,GPT_3_Turbo_16K,pred,0.6000000799999841,text2kg_prompt3,pset_length,stratum_2,234ece1a0169bec40c5f453b294e808b,Book
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,234ece1a0169bec40c5f453b294e808b,Book
factual,GPT_3_Turbo_16K,pred,0.7777777777777778,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
factual,GPT_3_Turbo_16K,expected,0.5454545454545454,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,0.8181818181818182,text2kg_prompt3,pset_length,stratum_2,fbcb3d14bf6744fe490648c4be2ab042,Product
semantic,GPT_3_Turbo_16K,expected,0.9716981132075472,text2kg_prompt3,pset_length,stratum_2,fbcb3d14bf6744fe490648c4be2ab042,Product
factual,GPT_3_Turbo_16K,pred,0.7586206896551724,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
factual,GPT_3_Turbo_16K,expected,0.4166666666666667,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
shacl,GPT_3_Turbo_16K,expected,0.9843750002441406,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
factual,GPT_3_Turbo_16K,pred,0.75,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
factual,GPT_3_Turbo_16K,expected,0.873015873015873,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
shacl,GPT_3_Turbo_16K,expected,0.9600000008,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
semantic,GPT_3_Turbo_16K,expected,0.9433962264150944,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
jaccardms,GPT_3_Turbo_16K,pred,0.0849056603773584,text2kg_prompt3,pset_length,stratum_2,fbcb3d14bf6744fe490648c4be2ab042,Product
jaccardms,GPT_3_Turbo_16K,expected,0.9952830188679244,text2kg_prompt3,pset_length,stratum_2,fbcb3d14bf6744fe490648c4be2ab042,Product
shacl,GPT_3_Turbo_16K,pred,0.866666675555555,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
shacl,GPT_3_Turbo_16K,expected,0.9375000019531248,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.375,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.85,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
semantic,GPT_3_Turbo_16K,expected,0.875,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,fbcb3d14bf6744fe490648c4be2ab042,Product
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,fbcb3d14bf6744fe490648c4be2ab042,Product
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.9322033898305084,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.1694915254237288,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,6b394ce342a0bc94b4ec91654b175de4,Product
semantic,GPT_3_Turbo_16K,expected,0.68,text2kg_prompt3,pset_length,stratum_2,6b394ce342a0bc94b4ec91654b175de4,Product
factual,GPT_3_Turbo_16K,pred,0.7692307692307693,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
factual,GPT_3_Turbo_16K,expected,0.7666666666666667,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,fbcb3d14bf6744fe490648c4be2ab042,Product
shacl,GPT_3_Turbo_16K,expected,0.9043478269187144,text2kg_prompt3,pset_length,stratum_2,fbcb3d14bf6744fe490648c4be2ab042,Product
factual,GPT_3_Turbo_16K,pred,0.7391304347826086,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.5645161290322581,text2kg_prompt3,pset_length,stratum_2,6b394ce342a0bc94b4ec91654b175de4,Product
jaccardms,GPT_3_Turbo_16K,expected,0.7258064516129032,text2kg_prompt3,pset_length,stratum_2,6b394ce342a0bc94b4ec91654b175de4,Product
jaccardms,GPT_3_Turbo_16K,pred,0.4230769230769231,text2kg_prompt3,pset_length,stratum_2,08062b39fb226a4d7faa6ac19144ecae,AutoRepair
jaccardms,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,08062b39fb226a4d7faa6ac19144ecae,AutoRepair
factual,GPT_3_Turbo_16K,pred,0.5714285714285714,text2kg_prompt3,pset_length,stratum_2,08062b39fb226a4d7faa6ac19144ecae,AutoRepair
factual,GPT_3_Turbo_16K,expected,0.6551724137931034,text2kg_prompt3,pset_length,stratum_2,08062b39fb226a4d7faa6ac19144ecae,AutoRepair
jaccardms,GPT_3_Turbo_16K,pred,0.6818181818181818,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.5909090909090909,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,08062b39fb226a4d7faa6ac19144ecae,AutoRepair
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,08062b39fb226a4d7faa6ac19144ecae,AutoRepair
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,08062b39fb226a4d7faa6ac19144ecae,AutoRepair
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,08062b39fb226a4d7faa6ac19144ecae,AutoRepair
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,LocalBusiness_Pond_TouristAttraction
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,LocalBusiness_Pond_TouristAttraction
jaccardms,GPT_3_Turbo_16K,pred,0.2352941176470588,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,LocalBusiness_Pond_TouristAttraction
jaccardms,GPT_3_Turbo_16K,expected,0.9411764705882352,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,LocalBusiness_Pond_TouristAttraction
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
shacl,GPT_3_Turbo_16K,expected,0.9375000019531248,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
factual,GPT_3_Turbo_16K,pred,0.8888888888888888,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
factual,GPT_3_Turbo_16K,expected,0.8333333333333334,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
semantic,GPT_3_Turbo_16K,pred,0.9583333333333334,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
semantic,GPT_3_Turbo_16K,expected,0.96,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,4c5df65788a70554b96b4dcc02e3c593,Store
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,4c5df65788a70554b96b4dcc02e3c593,Store
jaccardms,GPT_3_Turbo_16K,pred,0.2222222222222222,text2kg_prompt3,pset_length,stratum_2,4c5df65788a70554b96b4dcc02e3c593,Store
jaccardms,GPT_3_Turbo_16K,expected,0.9444444444444444,text2kg_prompt3,pset_length,stratum_2,4c5df65788a70554b96b4dcc02e3c593,Store
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,bffa57483b6a7dbc41abc9b5ccfcf41f,LocalBusiness
shacl,GPT_3_Turbo_16K,expected,0.9909909910721532,text2kg_prompt3,pset_length,stratum_2,bffa57483b6a7dbc41abc9b5ccfcf41f,LocalBusiness
factual,GPT_3_Turbo_16K,pred,0.7647058823529411,text2kg_prompt3,pset_length,stratum_2,bffa57483b6a7dbc41abc9b5ccfcf41f,LocalBusiness
factual,GPT_3_Turbo_16K,expected,0.7454545454545455,text2kg_prompt3,pset_length,stratum_2,bffa57483b6a7dbc41abc9b5ccfcf41f,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,bffa57483b6a7dbc41abc9b5ccfcf41f,LocalBusiness
semantic,GPT_3_Turbo_16K,expected,0.6341463414634146,text2kg_prompt3,pset_length,stratum_2,bffa57483b6a7dbc41abc9b5ccfcf41f,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.5686274509803921,text2kg_prompt3,pset_length,stratum_2,bffa57483b6a7dbc41abc9b5ccfcf41f,LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.5294117647058824,text2kg_prompt3,pset_length,stratum_2,bffa57483b6a7dbc41abc9b5ccfcf41f,LocalBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,06307a6c0ab4f15a0efc99f4e5730e13,LocalBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,06307a6c0ab4f15a0efc99f4e5730e13,LocalBusiness
factual,GPT_3_Turbo_16K,pred,0.3076923076923077,text2kg_prompt3,pset_length,stratum_2,06307a6c0ab4f15a0efc99f4e5730e13,LocalBusiness
factual,GPT_3_Turbo_16K,expected,0.3809523809523809,text2kg_prompt3,pset_length,stratum_2,06307a6c0ab4f15a0efc99f4e5730e13,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,06307a6c0ab4f15a0efc99f4e5730e13,LocalBusiness
semantic,GPT_3_Turbo_16K,expected,0.75,text2kg_prompt3,pset_length,stratum_2,06307a6c0ab4f15a0efc99f4e5730e13,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.4666666666666667,text2kg_prompt3,pset_length,stratum_2,06307a6c0ab4f15a0efc99f4e5730e13,LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.8666666666666667,text2kg_prompt3,pset_length,stratum_2,06307a6c0ab4f15a0efc99f4e5730e13,LocalBusiness
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,4c5df65788a70554b96b4dcc02e3c593,Store
factual,GPT_3_Turbo_16K,expected,0.2439024390243902,text2kg_prompt3,pset_length,stratum_2,4c5df65788a70554b96b4dcc02e3c593,Store
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,6b394ce342a0bc94b4ec91654b175de4,Product
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,6b394ce342a0bc94b4ec91654b175de4,Product
factual,GPT_3_Turbo_16K,pred,0.8,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,LocalBusiness_Pond_TouristAttraction
factual,GPT_3_Turbo_16K,expected,0.5882352941176471,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,LocalBusiness_Pond_TouristAttraction
jaccardms,GPT_3_Turbo_16K,pred,0.8461538461538461,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.5769230769230769,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
semantic,GPT_3_Turbo_16K,expected,0.9090909090909092,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.4893617021276595,text2kg_prompt3,pset_length,stratum_2,b84130ee1d9f5c45d472589f1b617cd2,MedicalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.851063829787234,text2kg_prompt3,pset_length,stratum_2,b84130ee1d9f5c45d472589f1b617cd2,MedicalBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,b84130ee1d9f5c45d472589f1b617cd2,MedicalBusiness
semantic,GPT_3_Turbo_16K,expected,0.8333333333333334,text2kg_prompt3,pset_length,stratum_2,b84130ee1d9f5c45d472589f1b617cd2,MedicalBusiness
shacl,GPT_3_Turbo_16K,pred,0.8750000156249981,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,LocalBusiness_Pond_TouristAttraction
shacl,GPT_3_Turbo_16K,expected,0.8636363667355371,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,LocalBusiness_Pond_TouristAttraction
factual,GPT_3_Turbo_16K,pred,0.9090909090909092,text2kg_prompt3,pset_length,stratum_2,6b394ce342a0bc94b4ec91654b175de4,Product
factual,GPT_3_Turbo_16K,expected,0.6144578313253012,text2kg_prompt3,pset_length,stratum_2,6b394ce342a0bc94b4ec91654b175de4,Product
semantic,GPT_4_Turbo_Preview,pred,0.9523809523809524,text2kg_prompt3,count_sum,stratum_1,423eabfedc1d4a5015ad1f6e6bf3251d,MedicalOrganization_MedicalClinic
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_1,423eabfedc1d4a5015ad1f6e6bf3251d,MedicalOrganization_MedicalClinic
jaccardms,GPT_4_Turbo_Preview,pred,0.717948717948718,text2kg_prompt3,count_sum,stratum_1,423eabfedc1d4a5015ad1f6e6bf3251d,MedicalOrganization_MedicalClinic
jaccardms,GPT_4_Turbo_Preview,expected,0.6666666666666666,text2kg_prompt3,count_sum,stratum_1,423eabfedc1d4a5015ad1f6e6bf3251d,MedicalOrganization_MedicalClinic
factual,GPT_4_Turbo_Preview,pred,0.875,text2kg_prompt3,count_sum,stratum_1,8855981e7277df816948fa2d26d90178,Article
factual,GPT_4_Turbo_Preview,expected,0.8823529411764706,text2kg_prompt3,count_sum,stratum_1,8855981e7277df816948fa2d26d90178,Article
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,8855981e7277df816948fa2d26d90178,Article
semantic,GPT_4_Turbo_Preview,expected,0.7857142857142857,text2kg_prompt3,count_sum,stratum_1,8855981e7277df816948fa2d26d90178,Article
factual,GPT_4_Turbo_Preview,pred,0.65,text2kg_prompt3,count_sum,stratum_1,6623e20d8bf7edc29a4ecb3b58b01c63,Person
factual,GPT_4_Turbo_Preview,expected,0.5,text2kg_prompt3,count_sum,stratum_1,6623e20d8bf7edc29a4ecb3b58b01c63,Person
shacl,GPT_4_Turbo_Preview,pred,0.9062500014648436,text2kg_prompt3,count_sum,stratum_1,423eabfedc1d4a5015ad1f6e6bf3251d,MedicalOrganization_MedicalClinic
shacl,GPT_4_Turbo_Preview,expected,0.8378378400292184,text2kg_prompt3,count_sum,stratum_1,423eabfedc1d4a5015ad1f6e6bf3251d,MedicalOrganization_MedicalClinic
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,1fc9c0e33b736199fd72358179abebcc,OpinionNewsArticle_AnalysisNewsArticle
shacl,GPT_4_Turbo_Preview,expected,0.901960786236063,text2kg_prompt3,count_sum,stratum_1,1fc9c0e33b736199fd72358179abebcc,OpinionNewsArticle_AnalysisNewsArticle
factual,GPT_4_Turbo_Preview,pred,0.7931034482758621,text2kg_prompt3,count_sum,stratum_1,423eabfedc1d4a5015ad1f6e6bf3251d,MedicalOrganization_MedicalClinic
factual,GPT_4_Turbo_Preview,expected,0.7941176470588235,text2kg_prompt3,count_sum,stratum_1,423eabfedc1d4a5015ad1f6e6bf3251d,MedicalOrganization_MedicalClinic
jaccardms,GPT_4_Turbo_Preview,pred,0.7142857142857143,text2kg_prompt3,count_sum,stratum_1,8855981e7277df816948fa2d26d90178,Article
jaccardms,GPT_4_Turbo_Preview,expected,0.5714285714285714,text2kg_prompt3,count_sum,stratum_1,8855981e7277df816948fa2d26d90178,Article
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,6623e20d8bf7edc29a4ecb3b58b01c63,Person
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_1,6623e20d8bf7edc29a4ecb3b58b01c63,Person
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,889a5c8722c99d9a0805a8812e76ff6b,WebPage
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_1,889a5c8722c99d9a0805a8812e76ff6b,WebPage
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,cdf79e281eb25924b435ed9f7f4d250f,NewsArticle
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_1,cdf79e281eb25924b435ed9f7f4d250f,NewsArticle
jaccardms,GPT_4_Turbo_Preview,pred,0.8333333333333334,text2kg_prompt3,count_sum,stratum_1,c958a104221aca4f09a7624fd0939f94,Person
jaccardms,GPT_4_Turbo_Preview,expected,0.4,text2kg_prompt3,count_sum,stratum_1,c958a104221aca4f09a7624fd0939f94,Person
factual,GPT_4_Turbo_Preview,pred,0.9,text2kg_prompt3,count_sum,stratum_1,d25b70bf8ccf49a5bc979181f2726cfb,Person
factual,GPT_4_Turbo_Preview,expected,0.8333333333333334,text2kg_prompt3,count_sum,stratum_1,d25b70bf8ccf49a5bc979181f2726cfb,Person
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,cdf79e281eb25924b435ed9f7f4d250f,NewsArticle
shacl,GPT_4_Turbo_Preview,expected,0.8461538579881648,text2kg_prompt3,count_sum,stratum_1,cdf79e281eb25924b435ed9f7f4d250f,NewsArticle
factual,GPT_4_Turbo_Preview,pred,0.0,text2kg_prompt3,count_sum,stratum_1,889a5c8722c99d9a0805a8812e76ff6b,WebPage
factual,GPT_4_Turbo_Preview,expected,0.0,text2kg_prompt3,count_sum,stratum_1,889a5c8722c99d9a0805a8812e76ff6b,WebPage
semantic,GPT_4_Turbo_Preview,pred,0.7777777777777778,text2kg_prompt3,count_sum,stratum_1,d25b70bf8ccf49a5bc979181f2726cfb,Person
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_1,d25b70bf8ccf49a5bc979181f2726cfb,Person
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,d25b70bf8ccf49a5bc979181f2726cfb,Person
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_1,d25b70bf8ccf49a5bc979181f2726cfb,Person
jaccardms,GPT_4_Turbo_Preview,pred,0.8571428571428571,text2kg_prompt3,count_sum,stratum_1,d25b70bf8ccf49a5bc979181f2726cfb,Person
jaccardms,GPT_4_Turbo_Preview,expected,0.4285714285714285,text2kg_prompt3,count_sum,stratum_1,d25b70bf8ccf49a5bc979181f2726cfb,Person
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,8855981e7277df816948fa2d26d90178,Article
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_1,8855981e7277df816948fa2d26d90178,Article
semantic,GPT_4_Turbo_Preview,pred,0.7692307692307693,text2kg_prompt3,count_sum,stratum_1,6623e20d8bf7edc29a4ecb3b58b01c63,Person
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_1,6623e20d8bf7edc29a4ecb3b58b01c63,Person
jaccardms,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,6623e20d8bf7edc29a4ecb3b58b01c63,Person
jaccardms,GPT_4_Turbo_Preview,expected,0.1304347826086956,text2kg_prompt3,count_sum,stratum_1,6623e20d8bf7edc29a4ecb3b58b01c63,Person
semantic,GPT_4_Turbo_Preview,pred,0.8,text2kg_prompt3,count_sum,stratum_1,c958a104221aca4f09a7624fd0939f94,Person
semantic,GPT_4_Turbo_Preview,expected,0.75,text2kg_prompt3,count_sum,stratum_1,c958a104221aca4f09a7624fd0939f94,Person
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_1,a9ce91c569fe5b195e511848557fb009,Store
shacl,GPT_4_Turbo_Preview,expected,0.939393940312213,text2kg_prompt3,count_sum,stratum_1,a9ce91c569fe5b195e511848557fb009,Store
